rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
1078,12117639,Scavenger Escape Rooms Madrid,Escape Games • Scavenger Hunts,Malasaña,4.5,333,FALSE,Open now,,Escape Rooms in Madrid! Get lost in an Egyptian Adventure! Find a stolen Picasso's Portrait! Save humankind at the Secret Surgery! Or fight your fears at theTorture Chamber. The Gangsters' Cage is…,https://www.tripadvisor.com/Attraction_Review-g187514-d12117639-Reviews-Scavenger_Escape_Rooms_Madrid-Madrid.html
1079,23337427,Alexcaperoom,Escape Games,Quintana,5,70,FALSE,,,Ven alExcapeRoom y vive tu propia aventura!,https://www.tripadvisor.com/Attraction_Review-g187514-d23337427-Reviews-Alexcaperoom-Madrid.html
1080,27108240,Two Bad Tourists,Food Tours,,5,54,FALSE,,,We offer gay group trips in Europe and guided tours in Madrid. Let us be your hosts and experience the charm of one of the most LGBT+ friendly cities in the world with the help of a local gay guide…,https://www.tripadvisor.com/Attraction_Review-g187514-d27108240-Reviews-Two_Bad_Tourists-Madrid.html
1081,23438711,Insólito Escape Room,Escape Games,Almenara,5,86,TRUE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d23438711-Reviews-Insolito_Escape_Room-Madrid.html
1082,10439625,Globos Boreal,Balloon Rides,Ciudad Jardín,5,96,FALSE,,,"Balloon Rides over Segovia, Madrid, Toledo and all around Spain. Our origins date back to 1982, when commercial ballooning begins in Spain. We have participated in Spanish balloon championships since…",https://www.tripadvisor.com/Attraction_Review-g187514-d10439625-Reviews-Globos_Boreal-Madrid.html
1083,12124102,Enjoy Tapas Madrid,Food Tours,Centro,4.9,162,FALSE,,,"Enjoy Tapas Madrid, is a young, dynamic, and experienced project that gathers the needs of those who want to know, taste and savor the history and gastronomy of a city. All our tours are top quality…",https://www.tripadvisor.com/Attraction_Review-g187514-d12124102-Reviews-Enjoy_Tapas_Madrid-Madrid.html
1084,1547648,BajaBikes Madrid,Bike Tours,Centro,4.6,374,FALSE,,,"Baja Bikes Madrid organizes fun and relaxed, guided bike tours that take you on a 3 hours trip to discover the must-see highlights as well as the hidden secrets of the city. Our tour guides speak …",https://www.tripadvisor.com/Attraction_Review-g187514-d1547648-Reviews-BajaBikes_Madrid-Madrid.html
1085,10019330,MAD Improv,Theaters • Comedy Clubs,Lavapiés,5,81,FALSE,Open now,,Unforgettable improvised theatre - in English- based on YOUR suggestions. Totally unplanned fun from MAD Improv - Madrid's only English language improv company.,https://www.tripadvisor.com/Attraction_Review-g187514-d10019330-Reviews-MAD_Improv-Madrid.html
1086,13198687,Cuentame Madrid,City Tours • Cultural Tours,Centro,4.8,161,FALSE,Open now,,"We Cuéntame Madrid like nobody. Make the most of your vacation and get ready to discover the most emblematic sites of the city, its history and its secrets. In Free Walking Tour Cuentame Madrid we…",https://www.tripadvisor.com/Attraction_Review-g187514-d13198687-Reviews-Cuentame_Madrid-Madrid.html
1089,1740365,Vintage Spain,Wine Tours & Tastings,,5,157,FALSE,,,Rutas de Vino - Vintage Spain is the leading wine and food tour company in Spain since 2003. We design tours to experience the best Spanish wines and food. We offer guided one day or multi days gourmet…,https://www.tripadvisor.com/Attraction_Review-g187514-d1740365-Reviews-Vintage_Spain-Madrid.html
1090,27997866,Gato Por Madrid,City Tours • Cultural Tours,,5,49,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d27997866-Reviews-Gato_Por_Madrid-Madrid.html
1092,13412557,BeTogether Tours,City Tours • Historical & Heritage Tours,Centro,4.5,331,FALSE,,,"We are a network of local guides passionate about the cities in which we reside. We know better than anyone their history, their secrets, their corners, their gossip ... We want to maximize your experience…",https://www.tripadvisor.com/Attraction_Review-g187514-d13412557-Reviews-BeTogether_Tours-Madrid.html
1095,28012681,Let's Go Madrid,Cultural Tours • Private Tours,,5,49,FALSE,,,"Personalized walking tours, creating exclusive and unique experiences tailored to the traveler’s tastes to discover Madrid and its hidden gems, lifestyle, and traditions. Our main values are hospitality…",https://www.tripadvisor.com/Attraction_Review-g187514-d28012681-Reviews-Let_s_Go_Madrid-Madrid.html
1096,7149037,Escuela Rak Saeng,Yoga & Pilates • Spas,Opañel,5,135,FALSE,,,Rak Saeng is a Center of Traditional Thai Massage in the Heart of Madrid. Rak Saeng is also an school of Traditional Thai Massage. Attention; Only served by appointment,https://www.tripadvisor.com/Attraction_Review-g187514-d7149037-Reviews-Escuela_Rak_Saeng-Madrid.html
1097,21232922,Influx Escape Games,Escape Games,Prosperidad,4.9,90,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d21232922-Reviews-Influx_Escape_Games-Madrid.html
1099,15061026,Zig Zag Escape Room,Escape Games,Carabanchel,4.9,114,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d15061026-Reviews-Zig_Zag_Escape_Room-Madrid.html
1100,25259664,Wine Tour Madrid,Multi-day Tours • Private Tours,,5,58,FALSE,,,"Creator of magical and unforgettable moments Wine Tour Madrid is a company specialized in quality wine tourism. Enrique Menasalvas, bilingual, titled oenologist, WSET-L3 certified and with more than…",https://www.tripadvisor.com/Attraction_Review-g187514-d25259664-Reviews-Wine_Tour_Madrid-Madrid.html
1101,23889896,MADRID TRAVEL PRIVATE TOURS,Multi-day Tours • Cultural Tours,,4.9,67,FALSE,,,"We are official guides of Madrid and surroundings with extensive experience guiding travelers from all over the world. We offer private guided tours in Spanish, English, Italian and French.",https://www.tripadvisor.com/Attraction_Review-g187514-d23889896-Reviews-MADRID_TRAVEL_PRIVATE_TOURS-Madrid.html
1102,23893925,Memoire,Photography Tours,,5,59,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d23893925-Reviews-Memoire-Madrid.html
1103,13108244,Ibe Tours,Cultural Tours • Historical & Heritage Tours,Simancas,4.4,1240,FALSE,,,We are a travel agency specializing in the organization of guided tours in Spain. We stand out for our exigency in offering a service and quality that surpass the expectations of our clients.,https://www.tripadvisor.com/Attraction_Review-g187514-d13108244-Reviews-Ibe_Tours-Madrid.html
1104,10915721,CampoToro,"4WD, ATV & Off-Road Tours • Adrenaline & Extreme Tours",Vicálvaro,4.9,96,FALSE,,,"Discover the secrets of the bull´s life.Enjoy the bull in the midst of nature.Incredible experience. Showing the bull on his natural habitat, from breeding to maturity. Making known the bull impact…",https://www.tripadvisor.com/Attraction_Review-g187514-d10915721-Reviews-CampoToro-Madrid.html
1105,23403682,Tour Travel & More,City Tours,,4.9,81,FALSE,,,At Tour Travel & More we offer private tours and activities in the most important cities around the World. All our tours are private or small group (depending on the option selected). Enjoy the best…,https://www.tripadvisor.com/Attraction_Review-g187514-d23403682-Reviews-Tour_Travel_More-Madrid.html
1106,9554636,Madrid Expert Madrid Private Tours,City Tours • Cultural Tours,Barrio de Salamanca,5,91,FALSE,,,"Private tours and guides in Madrid. Private day and half day trips from Madrid to Toledo, Segovia or Avila. Private Museum tours: The Prado Museum with art historian expert guides.",https://www.tripadvisor.com/Attraction_Review-g187514-d9554636-Reviews-Madrid_Expert_Madrid_Private_Tours-Madrid.html
1107,27514746,Green Tours TukTuk Madrid,Motorcycle Tours • Eco Tours,,4.8,53,FALSE,,,"Have fun in an urban adventure on board a TukTuk. With the help of our guides, you can go to all the points of Madrid, take photos, learn the history, legends of Madrid, in a funny and comfortable…",https://www.tripadvisor.com/Attraction_Review-g187514-d27514746-Reviews-Green_Tours_TukTuk_Madrid-Madrid.html
1109,21271336,Experiencia Escape Room,Escape Games,Vista Alegre,4.7,116,TRUE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d21271336-Reviews-Experiencia_Escape_Room-Madrid.html
1110,8046349,Soy Chef,Cooking Classes,Barrio de Salamanca,4.9,129,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d8046349-Reviews-Soy_Chef-Madrid.html
1111,12963298,Colorful Wines,Food Tours • Wine Tours & Tastings,Paseo del Prado,5,85,FALSE,,,"Enjoy incredible wine tours only 40 minutes away from Madrid. We choose the best wine destinations including visiting beautiful wineries and vineyards, tasting local gastronomy and high-quality wines…",https://www.tripadvisor.com/Attraction_Review-g187514-d12963298-Reviews-Colorful_Wines-Madrid.html
1112,8358150,Funkyrider,City Tours • Segway Tours,Centro,4.9,159,FALSE,,,"Guided private tours in Segway from 8 years and rent without guide of electric scooters from 5 years, solo-wheels and hoverboard. Other Theme Tours : Private Tours, Private Shopping Tours, Cross Country…",https://www.tripadvisor.com/Attraction_Review-g187514-d8358150-Reviews-Funkyrider-Madrid.html
1113,20949803,City Secreto - Unique Free Tours and Experiences In Madrid,City Tours • Cultural Tours,Centro,4.7,221,FALSE,,,City Secreto is a boutique tourism company located in Madrid and specializes in assembling unique vacations and tours as well as promoting art and cultural ties in Spain. We provide a complementary…,https://www.tripadvisor.com/Attraction_Review-g187514-d20949803-Reviews-City_Secreto_Unique_Free_Tours_and_Experiences_In_Madrid-Madrid.html
1117,12551273,MadridRus,City Tours • Hop-On Hop-Off Tours,Marroquina,4.9,94,FALSE,,,"Travel agency MadridRus MadridRus, offers tourist services in Madrid(guides in Madrid), individual and regular group tours with russian guides, tours to Madrid for 4 and 7 days, football tours to …",https://www.tripadvisor.com/Attraction_Review-g187514-d12551273-Reviews-MadridRus-Madrid.html
1118,9583171,Ricardo Dominguez Guia Turistico de Madrid,City Tours • Walking Tours,Centro,5,77,FALSE,Open now,,"Freelance journalist and official tourist guide in Madrid and surroundings, including museums like Prado, Reina Sofia, the Royal Palace and Thyssen. This city and this region have wonderful attractions…",https://www.tripadvisor.com/Attraction_Review-g187514-d9583171-Reviews-Ricardo_Dominguez_Guia_Turistico_de_Madrid-Madrid.html
1119,28265914,Newdimension Escaperoom,Escape Games • Game & Entertainment Centers,,5,42,FALSE,Open now,,"Somos un Escape Room que se encuentra en pleno centro de Madrid, en el Barrio de las Letras. Disponemos de dos temáticas diferentes, uno de miedo con actores y otro de diversión/misterio. La sala…",https://www.tripadvisor.com/Attraction_Review-g187514-d28265914-Reviews-Newdimension_Escaperoom-Madrid.html
1121,13458421,Centro de Estetica Germaine de Capuccini Goya,Spas,Barrio de Salamanca,5,65,FALSE,,,"Germaine de Capuccini beauty center. Facial and body treatments without surgery. Diode, Alexandrite and Neodymium Yag Laser Hair Removal with Soprano technology. Complete Laser Soprano platform machines…",https://www.tripadvisor.com/Attraction_Review-g187514-d13458421-Reviews-Centro_de_Estetica_Germaine_de_Capuccini_Goya-Madrid.html
1123,1840416,MadWay,Sightseeing Tours,Malasaña,4.8,213,FALSE,,,"MadWay invents, develops, arranges and guides alternative trips in Madrid - themed trips (e.g. rooftops, architecture, markets, shopping, underground, tapas...) - workshops (e.g percussion, flamenco…",https://www.tripadvisor.com/Attraction_Review-g187514-d1840416-Reviews-MadWay-Madrid.html
1125,10391582,Madrid Bike Tours,Cultural Tours • Historical & Heritage Tours,Centro,4.9,104,FALSE,,,We work hard to make it as easy as possible for you to get to know the city while having an amazing experience of Madrid. Bike to know Madrid -Retiro Park- -Historical Center- -Literary Quarters- -…,https://www.tripadvisor.com/Attraction_Review-g187514-d10391582-Reviews-Madrid_Bike_Tours-Madrid.html
1126,17378540,Madrid Discovery,City Tours • Cultural Tours,Centro,4.7,139,FALSE,,,Live the Madrid discovery experience now! Discover Madrid in an original and personalized way. We offer you the best tours of the Spanish capital both authentic and exciting. Private visit in a museum…,https://www.tripadvisor.com/Attraction_Review-g187514-d17378540-Reviews-Madrid_Discovery-Madrid.html
1128,17377932,Hemels Madrid DMC,Cultural Tours • Historical & Heritage Tours,Centro,5,64,TRUE,,,"Bij Hemels Madrid DMC, creëren we onvergetelijke, op maat gemaakte reiservaringen in Madrid en omliggende regio's. Als lokale expert voor privé tours en MICE-events bedienen we individuele reizigers…",https://www.tripadvisor.com/Attraction_Review-g187514-d17377932-Reviews-Hemels_Madrid_DMC-Madrid.html
1129,10402622,VPT Viajes Para Todos,City Tours • Historical & Heritage Tours,Arguelles,3.8,1271,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d10402622-Reviews-VPT_Viajes_Para_Todos-Madrid.html
1131,2531978,Madrid Cool and Cultural,Cultural Tours • Historical & Heritage Tours,Huertas,5,183,FALSE,,,"In Madrid Cool and Cultural we love the character of the city, cultural heritage and gastronomy. We organize didactic walking strolls,focused in small groups of intellectually curious traveler in …",https://www.tripadvisor.com/Attraction_Review-g187514-d2531978-Reviews-Madrid_Cool_and_Cultural-Madrid.html
1132,26888915,TURIOBOX,City Tours • Cultural Tours,,5,47,FALSE,,,"We design self-guided walks that allow us to connect with the soul of each city. Our TURIOBOX combines culture, technology and entertainment. Without language barriers, they explore at their own pace…",https://www.tripadvisor.com/Attraction_Review-g187514-d26888915-Reviews-TURIOBOX-Madrid.html
1134,17413573,City Unscripted Madrid,Walking Tours,Retiro,5,47,FALSE,,,"Some people live in a city, some people live for the city. They are curious about where they live, and never want to stop exploring, and discovering the hidden gems that - to the uncurious mind - …",https://www.tripadvisor.com/Attraction_Review-g187514-d17413573-Reviews-City_Unscripted_Madrid-Madrid.html
1135,12449138,El Cubo Escape Room,Escape Games,Vicálvaro,4.7,156,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d12449138-Reviews-El_Cubo_Escape_Room-Madrid.html
1136,7708878,Yeah Spain,Cultural Tours • Historical & Heritage Tours,,5,66,FALSE,,,"Visit the best places around Madrid like Toledo, Segovia, Avila, Salamanca with our private tours in exclusive comfort with an official tour guide. All our tours are fully customizable and you can…",https://www.tripadvisor.com/Attraction_Review-g187514-d7708878-Reviews-Yeah_Spain-Madrid.html
