location_id,name,stars,rating,num_reviews,ranking_barcelona,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
579016,Hotel Casa Elliot,4,4.4,52,#371 of 521 hotels in Barcelona,178,521,,"C/Sepúlveda 180, 08011 Barcelona Spain",+34 932 89 28 92,41.38324,2.16295,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d579016-Reviews-Hotel_Casa_Elliot-Barcelona_Catalonia.html
579488,Sagrada Familia Apartments,4,3.4,68,#156 of 313 B&Bs / Inns in Barcelona,393,780,,"Napols 266, 08025 Barcelona Spain",+34 651 89 14 13,41.403343,2.173636,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d579488-Reviews-Sagrada_Familia_Apartments-Barcelona_Catalonia.html
579667,Transit Hotel,1,3.5,358,#388 of 521 hotels in Barcelona,110,483,,"Rector Triadó 82, 08014 Barcelona Spain",+34 934 24 60 13,41.378204,2.143097,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d579667-Reviews-Transit_Hotel-Barcelona_Catalonia.html
579934,Barcelona City Centre Hostal,2,3.3,156,#173 of 313 B&Bs / Inns in Barcelona,128,668,,"Balmes, 60. Entresuelo, 08007 Barcelona Spain",+34 934 87 97 62,41.389915,2.16255,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d579934-Reviews-Barcelona_City_Centre_Hostal-Barcelona_Catalonia.html
580663,GMapartments,,3.3,9,#535 of 888 Specialty lodging in Barcelona,,,,"C/ Cerdena 202, 10 1a, 08040 Barcelona Spain",+34 932 00 25 88,41.39066,2.18999,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d580663-Reviews-GMapartments-Barcelona_Catalonia.html
581779,Casual Colours Barcelona,2,4.4,119,#236 of 521 hotels in Barcelona,113,305,,"Av. de Josep Tarradellas, 119, 08029 Barcelona Spain",+34 934 39 42 07,41.38906,2.142965,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d581779-Reviews-Casual_Colours_Barcelona-Barcelona_Catalonia.html
582083,Sunotel Junior,2,3.6,466,#348 of 521 hotels in Barcelona,103,281,,"Carrer de París, 101,107, 08029 Barcelona Spain",+34 636 20 10 09,41.38943,2.14744,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d582083-Reviews-Sunotel_Junior-Barcelona_Catalonia.html
582087,Evenia Rocafort,3,4.1,753,#190 of 521 hotels in Barcelona,141,284,,"C/ de Rocafort, 23, 25, 08015 Barcelona Spain",+34 932 89 24 00,41.376286,2.157106,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d582087-Reviews-Evenia_Rocafort-Barcelona_Catalonia.html
582238,HLG Airprat,,0,0,,,,,"Poligono Mas Blau, 08820 Barcelona Spain",,41.32483,2.09689,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d582238-Reviews-HLG_Airprat-Barcelona_Catalonia.html
583963,Grand Hotel Central,5,4.7,3679,#39 of 521 hotels in Barcelona,307,684,$286,"Via Laietana 30, 08003 Barcelona Spain",+34 932 95 79 00,41.384933,2.177631,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d583963-Reviews-Grand_Hotel_Central-Barcelona_Catalonia.html
584668,chic&basic Born Boutique Hotel,3,4.2,892,#195 of 521 hotels in Barcelona,143,419,,"Calle Princesa 50, 08003 Barcelona Spain",+34 932 95 46 52,41.386833,2.182515,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d584668-Reviews-Chic_basic_Born_Boutique_Hotel-Barcelona_Catalonia.html
585139,Hotel Granados 83,4.5,4.4,1923,#119 of 521 hotels in Barcelona,169,535,$216,"Enric Granados, 83, 08008 Barcelona Spain",+34 934 92 96 70,41.39183,2.156713,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d585139-Reviews-Hotel_Granados_83-Barcelona_Catalonia.html
586863,Hotel Ronda Lesseps,3,3.1,540,#411 of 521 hotels in Barcelona,107,439,,"C/Ballester, 77-81 Plaza Lesseps, 08023 Barcelona Spain",+34 932 54 43 00,41.40885,2.147922,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d586863-Reviews-Hotel_Ronda_Lesseps-Barcelona_Catalonia.html
589352,Hotel Olivia Plaza,4.5,4.6,2991,#50 of 521 hotels in Barcelona,240,606,$253,"Plaza Catalunya, 19 Ciutat Vella, 08002 Barcelona Spain",+34 933 16 87 00,41.38623,2.171061,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d589352-Reviews-Hotel_Olivia_Plaza-Barcelona_Catalonia.html
589473,Pension Miami,2,2.8,403,#765 of 888 Specialty lodging in Barcelona,,,,"Carrer Verge 16, 08001 Barcelona Spain",+34 933 01 73 93,41.383755,2.164665,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d589473-Reviews-Pension_Miami-Barcelona_Catalonia.html
590284,Líbere Barcelona Sant Antoni,3,4.1,12,#423 of 521 hotels in Barcelona,163,488,$164,"Ronda de Sant Antoni, 49 L'Eixample, 08011 Barcelona Spain",+34 932 71 30 18,41.383114,2.163425,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d590284-Reviews-Libere_Barcelona_Sant_Antoni-Barcelona_Catalonia.html
590411,BCN Urbaness Hotels Del Comte,2,3.9,758,#307 of 521 hotels in Barcelona,101,430,,"Carrer de la Diputacio, 142-148, 08015 Barcelona Spain",+34 933 23 12 58,41.382736,2.156991,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d590411-Reviews-BCN_Urbaness_Hotels_Del_Comte-Barcelona_Catalonia.html
593864,Anita's Bed & Breakfast,3,4.7,112,#60 of 313 B&Bs / Inns in Barcelona,108,175,,"C/ August Font 24, 08035 Barcelona Spain",+34 670 06 42 58,41.419216,2.133409,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d593864-Reviews-Anita_s_Bed_Breakfast-Barcelona_Catalonia.html
594221,Barcelona Dreams,,4.1,50,#245 of 888 Specialty lodging in Barcelona,,,,"Carrer de Josep Anselm Clavé, 4, 08002 Barcelona Spain",+34 657 92 07 66,41.37779,2.17829,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d594221-Reviews-Barcelona_Dreams-Barcelona_Catalonia.html
594338,Residencia Universitaria Campus del Mar,2,3.7,289,#133 of 888 Specialty lodging in Barcelona,126,309,,"Passeig Salvat Papasseit, 4, 08003 Barcelona Spain",+34 933 90 40 00,41.38261,2.19114,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d594338-Reviews-Residencia_Universitaria_Campus_del_Mar-Barcelona_Catalonia.html
594690,bcn Fashion House,1.5,4.3,378,#46 of 313 B&Bs / Inns in Barcelona,99,267,,"Carrer Bruc, 13, 08010 Barcelona Spain",+34 637 90 40 44,41.39019,2.174872,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d594690-Reviews-Bcn_Fashion_House-Barcelona_Catalonia.html
595219,Hostal Bedmates,2,4,68,#94 of 313 B&Bs / Inns in Barcelona,85,355,,"Calle Vila I Vila 79, 08004 Barcelona Spain",+34 936 24 31 35,41.374283,2.168504,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d595219-Reviews-Hostal_Bedmates-Barcelona_Catalonia.html
595547,Be Ramblas Hotel,1,3.3,290,#420 of 521 hotels in Barcelona,83,166,,"Carrer Nou de La Rambla 50, 08001 Barcelona Spain",+34 934 42 36 69,41.377502,2.172455,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d595547-Reviews-Be_Ramblas_Hotel-Barcelona_Catalonia.html
596508,Hotel Barcelona Center,4.5,4.2,1786,#157 of 521 hotels in Barcelona,162,428,$139,"Calle de Balmes, 103-105, 08008 Barcelona Spain",+34 932 73 00 00,41.39158,2.159383,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d596508-Reviews-Hotel_Barcelona_Center-Barcelona_Catalonia.html
596510,Alba Hotel 3,3,3.2,94,#480 of 521 hotels in Barcelona,115,312,,"C. Hospital, 83 Ciutat Vella, 08001 Barcelona Spain",+34 934 42 83 67,41.380264,2.170046,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d596510-Reviews-Alba_Hotel_3-Barcelona_Catalonia.html
596514,Ikonik Angli,4,3.8,507,#358 of 521 hotels in Barcelona,125,360,,"D' Anglí, 60, 08017 Barcelona Spain",+34 932 06 99 44,41.403175,2.123163,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d596514-Reviews-Ikonik_Angli-Barcelona_Catalonia.html
599059,Hotel Ingles,1,3.8,471,#362 of 521 hotels in Barcelona,107,350,$164,"Carrer de la Boqueria, 19, 08002 Barcelona Spain",+34 933 17 37 70,41.381485,2.173949,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d599059-Reviews-Hotel_Ingles-Barcelona_Catalonia.html
601230,Hotel Catalunya,2,3.8,542,#342 of 521 hotels in Barcelona,118,450,$150,"Carrer de Santa Anna, 24, 08002 Barcelona Spain",+34 933 01 91 50,41.38546,2.171725,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d601230-Reviews-Hotel_Catalunya-Barcelona_Catalonia.html
601289,Hotel Sagrada Familia,3,3.9,1458,#327 of 521 hotels in Barcelona,134,407,$150,"Calle Corsega 541, 08025 Barcelona Spain",+34 934 36 61 15,41.405926,2.171517,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d601289-Reviews-Hotel_Sagrada_Familia-Barcelona_Catalonia.html
601350,Travelodge Barcelona Fira,3,4,493,#239 of 521 hotels in Barcelona,76,741,$159,"Carrer de la Botànica, 25 L'Hospitalet, 08908 Barcelona Spain",+34 932 63 72 50,41.352493,2.1334,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d601350-Reviews-Travelodge_Barcelona_Fira-Barcelona_Catalonia.html
601439,Hotel Ciutat de Barcelona,3,4.1,1481,#233 of 521 hotels in Barcelona,,,,"Calle Princesa 33 - 35, 08003 Barcelona Spain",+34 932 69 74 75,41.385902,2.181055,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d601439-Reviews-Hotel_Ciutat_de_Barcelona-Barcelona_Catalonia.html
603788,Hotel Medinaceli,4,3.6,851,#329 of 521 hotels in Barcelona,161,635,,"Plaça Duc de Medinaceli 8, 08002 Barcelona Spain",+34 935952437,41.378185,2.178639,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d603788-Reviews-Hotel_Medinaceli-Barcelona_Catalonia.html
604501,Ilunion Auditori,3.5,4,1596,#201 of 521 hotels in Barcelona,130,377,$177,"Calle Sicilia, 166, 08013 Barcelona Spain",+34 932 43 76 00,41.395855,2.18135,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d604501-Reviews-Ilunion_Auditori-Barcelona_Catalonia.html
608005,Barcelona City Ramblas Hostal,1,2.4,101,#871 of 888 Specialty lodging in Barcelona,130,752,,"La Rambla, 133 3rd Floor, 08001 Barcelona Spain",+34 653 90 00 39,41.3853,2.17,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d608005-Reviews-Barcelona_City_Ramblas_Hostal-Barcelona_Catalonia.html
608345,Hostal Quartier Gothic,,3.3,102,#361 of 888 Specialty lodging in Barcelona,77,271,,"Calle Avinyo 42, 08002 Barcelona Spain",+34 933 18 79 45,41.38049,2.17836,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d608345-Reviews-Hostal_Quartier_Gothic-Barcelona_Catalonia.html
608347,Hostal Benidorm,2,3.9,597,#78 of 888 Specialty lodging in Barcelona,97,294,$161,"Rambla dels Caputxins, 37, 08002 Barcelona Spain",+34 933 02 20 54,41.379177,2.174728,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d608347-Reviews-Hostal_Benidorm-Barcelona_Catalonia.html
608350,Hostal Nuevo Colon,1,3.5,298,#173 of 888 Specialty lodging in Barcelona,96,212,,"Avenida Marques de l'Argentera 19, 08003 Barcelona Spain",+34 933 19 50 77,41.38502,2.184971,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d608350-Reviews-Hostal_Nuevo_Colon-Barcelona_Catalonia.html
608390,Hostal Mare Nostrum,2,4.2,717,#20 of 313 B&Bs / Inns in Barcelona,92,364,$119,"C/ De Sant Pau, 2, 08001 Barcelona Spain",+34 933 18 53 40,41.380894,2.173125,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d608390-Reviews-Hostal_Mare_Nostrum-Barcelona_Catalonia.html
608393,Barcelona City Hotel,1,3.3,311,#427 of 521 hotels in Barcelona,125,618,,"C. d' Aragó, 281 2nd Floor, 1A, 08007 Barcelona Spain",+34 934 87 97 62,41.39332,2.166039,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d608393-Reviews-Barcelona_City_Hotel-Barcelona_Catalonia.html
608398,Pension Mariluz,1,4.1,136,#129 of 888 Specialty lodging in Barcelona,,,,"Carrer del Palau, 4, 08002 Barcelona Spain",+34 933 17 34 63,41.381218,2.177855,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d608398-Reviews-Pension_Mariluz-Barcelona_Catalonia.html
608400,Residencia Victoria,,3.5,2,#596 of 888 Specialty lodging in Barcelona,,,,"c/ Comtal, 9, 08002 Barcelona Spain",+34 933 18 07 60,41.38645,2.17302,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d608400-Reviews-Residencia_Victoria-Barcelona_Catalonia.html
609760,Pestana Arena,4,4.3,1038,#120 of 521 hotels in Barcelona,128,347,$194,"C/ Consell de Cent 51 - 53, 08014 Barcelona Spain",+34 932 89 39 21,41.376736,2.145879,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d609760-Reviews-Pestana_Arena-Barcelona_Catalonia.html
609868,Hostal River,2.5,3.7,289,#389 of 521 hotels in Barcelona,79,216,,"C/ De Sant Pau, 15, 08001 Barcelona Spain",,41.37962,2.172602,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d609868-Reviews-Hostal_River-Barcelona_Catalonia.html
610494,Hotel Barcelona Catedral,4,4.5,2675,#114 of 521 hotels in Barcelona,196,467,$237,"Carrer dels Capellans, 4, 08002 Barcelona Spain",+34 933 04 22 55,41.38481,2.175111,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d610494-Reviews-Hotel_Barcelona_Catedral-Barcelona_Catalonia.html
610777,Pension Selecta,,0,0,,,,,"Calle Carme 25, 08001 Barcelona Spain",+34 933 01 44 84,41.38233,2.17048,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d610777-Reviews-Pension_Selecta-Barcelona_Catalonia.html
610780,La Ciudadela,1,4.1,365,#270 of 521 hotels in Barcelona,139,311,,"Paseo Lluis Companys, 2, 08018 Barcelona Spain",+34 933 09 95 57,41.389534,2.18392,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d610780-Reviews-La_Ciudadela-Barcelona_Catalonia.html
611144,Hostal Alogar,2,4,164,#92 of 313 B&Bs / Inns in Barcelona,78,198,,"Street Laforja 98-100, 08021 Barcelona Spain",+34 932 41 80 40,41.39665,2.145311,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d611144-Reviews-Hostal_Alogar-Barcelona_Catalonia.html
612313,Hostal Fina,1,3.9,382,#87 of 888 Specialty lodging in Barcelona,131,299,,"Carrer de la Portaferrissa, 11, 08002 Barcelona Spain",+34 933 17 97 87,41.38351,2.172696,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d612313-Reviews-Hostal_Fina-Barcelona_Catalonia.html
613228,Ally's Guest House,2,4.1,488,#65 of 313 B&Bs / Inns in Barcelona,136,265,,"Bruc Street n 150 piso principal Corner Diagonal Av, 08037 Barcelona Spain",+34 650 77 69 51,41.397602,2.165521,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d613228-Reviews-Ally_s_Guest_House-Barcelona_Catalonia.html
613711,Petit Palace Boqueria Garden,4,4.2,2972,#66 of 521 hotels in Barcelona,177,473,$187,"Carrer De La Boqueria, 10, 08002 Barcelona Spain",+34 626 37 51 46,41.38146,2.17402,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d613711-Reviews-Petit_Palace_Boqueria_Garden-Barcelona_Catalonia.html
614392,Sofitel Barcelona Skipper,5,4.8,695,#5 of 521 hotels in Barcelona,337,698,$349,"Avinguda Del Litoral 10, 08005 Barcelona Spain",+34 932 21 65 65,41.38601,2.194711,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d614392-Reviews-Sofitel_Barcelona_Skipper-Barcelona_Catalonia.html
614393,Casa Con Estilo Balmes,2,4,66,#141 of 313 B&Bs / Inns in Barcelona,,,,"Balmes, 395 - 6th fl - 1a Sant Gervasi, 08022 Barcelona Spain",+34 654 55 09 20,41.40644,2.13865,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d614393-Reviews-Casa_Con_Estilo_Balmes-Barcelona_Catalonia.html
614395,H10 Casanova,4,4.4,2459,#45 of 521 hotels in Barcelona,197,465,$191,"Gran Via De Les Corts Catalanes 559, 08011 Barcelona Spain",+34 933 96 48 00,41.38423,2.160716,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d614395-Reviews-H10_Casanova-Barcelona_Catalonia.html
614396,Vrabac Guesthouse,2,4.3,247,#59 of 313 B&Bs / Inns in Barcelona,,,,"Calle Portaferrisa, 14, 08002 Barcelona Spain",+34 663 49 40 29,41.383186,2.172619,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d614396-Reviews-Vrabac_Guesthouse-Barcelona_Catalonia.html
614991,MH Apartments Tetuan,4,3.8,112,#413 of 521 hotels in Barcelona,255,561,,"Plaza Tetuan 8, 08010 Barcelona Spain",+34 933 23 87 90,41.394226,2.17531,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d614991-Reviews-MH_Apartments_Tetuan-Barcelona_Catalonia.html
615837,ArtHostal,2,2.6,38,#801 of 888 Specialty lodging in Barcelona,122,250,,"Basses de Sant Pere N 10 bjs, 08003 Barcelona Spain",+34 932 69 00 44,41.38857,2.18014,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d615837-Reviews-ArtHostal-Barcelona_Catalonia.html
619681,Hotel Soho Barcelona,3,4.5,3200,#73 of 521 hotels in Barcelona,154,389,$205,"Gran Via De Les Corts Catalanes, 543-545, 08011 Barcelona Spain",+34 935 52 96 10,41.383476,2.159854,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d619681-Reviews-Hotel_Soho_Barcelona-Barcelona_Catalonia.html
619688,Hotel Peru Playa,,0,0,,,,,Barcelona Spain,011-34-97-126-7713,,,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d619688-Reviews-Hotel_Peru_Playa-Barcelona_Catalonia.html
621735,Hotel Blauet,1,3.5,53,#432 of 521 hotels in Barcelona,91,343,,"Av. Onze de Setembre, 156, 08820 Barcelona Spain",+34 933 78 83 34,41.321003,2.100939,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d621735-Reviews-Hotel_Blauet-Barcelona_Catalonia.html
623246,Catalonia Ramblas,4.5,4.2,2323,#219 of 521 hotels in Barcelona,192,559,$237,"Carrer de Pelai, 28, 08001 Barcelona Spain",+34 933 16 84 00,41.38537,2.166924,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d623246-Reviews-Catalonia_Ramblas-Barcelona_Catalonia.html
623893,Hotel Villa Emilia,4,4.6,2686,#92 of 521 hotels in Barcelona,184,335,$216,"Calabria 115-117, 08015 Barcelona Spain",+34 932 52 52 85,41.380306,2.153996,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d623893-Reviews-Hotel_Villa_Emilia-Barcelona_Catalonia.html
626084,Center Rambles Youth Hostel,3,2.8,200,#740 of 888 Specialty lodging in Barcelona,,,,"Carrer de Hospital 63, 08001 Barcelona Spain",+34 934 12 40 69,41.38055,2.170793,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d626084-Reviews-Center_Rambles_Youth_Hostel-Barcelona_Catalonia.html
626303,Hotel Miramar Barcelona,5,4.1,1438,#278 of 521 hotels in Barcelona,395,1075,,"Plaça De Carlos Ibáñez, 3, 08038 Barcelona Spain",+34 932 81 16 00,41.37031,2.171368,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d626303-Reviews-Hotel_Miramar_Barcelona-Barcelona_Catalonia.html
628099,St. Jordi Apartments,3,3.8,68,#424 of 521 hotels in Barcelona,197,362,,"Carrer Comtal, 33, 08002 Barcelona Spain",+34 932 01 89 21,41.386917,2.173997,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d628099-Reviews-St_Jordi_Apartments-Barcelona_Catalonia.html
628865,Can Pareras Vell,,4.5,2,#223 of 313 B&Bs / Inns in Barcelona,,,,"08470 Campins, Barcelona Spain",+34 938 47 50 63,41.72542,2.46449,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d628865-Reviews-Can_Pareras_Vell-Barcelona_Catalonia.html
629068,Safestay Barcelona Passeig De Gracia,2,3.7,1247,#97 of 888 Specialty lodging in Barcelona,67,376,$53,"Passeig De Gracia 33, 08007 Barcelona Spain",+34 932 15 65 38,41.391006,2.165786,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d629068-Reviews-Safestay_Barcelona_Passeig_De_Gracia-Barcelona_Catalonia.html
629651,Hostal Aribau,1,3.2,62,#352 of 888 Specialty lodging in Barcelona,,,,"Calle Aribau 37, pral. 1a, 08011 Barcelona Spain",+34 934 53 11 06,41.38575,2.16264,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d629651-Reviews-Hostal_Aribau-Barcelona_Catalonia.html
629718,Hostal Baires,1,2.5,167,#857 of 888 Specialty lodging in Barcelona,,,,"Calle Avinyo, 37 Principal Principal Ciutat Vella, 08002 Barcelona Spain",+34 933 19 77 74,41.38043,2.179327,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d629718-Reviews-Hostal_Baires-Barcelona_Catalonia.html
630596,Hyatt Regency Barcelona Tower,5,4.4,4235,#28 of 521 hotels in Barcelona,169,782,$150,"Avinguda de la Granvia de l’Hospitalet, 144, 08907 Barcelona Spain",+34 934 13 50 00,41.346046,2.108611,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d630596-Reviews-Hyatt_Regency_Barcelona_Tower-Barcelona_Catalonia.html
630982,Aparthotel Augusta Barcelona,3,3.5,116,#233 of 888 Specialty lodging in Barcelona,149,306,,"Lincoln, 32-34 Esq., 08006 Barcelona Spain",+34 932 18 33 55,41.401505,2.148424,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d630982-Reviews-Aparthotel_Augusta_Barcelona-Barcelona_Catalonia.html
631169,Pension Portugal,3,3.2,255,#227 of 888 Specialty lodging in Barcelona,93,188,,"Jose Anselm Clave 27, 08002 Barcelona Spain",+34 933 42 60 61,41.378017,2.178171,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d631169-Reviews-Pension_Portugal-Barcelona_Catalonia.html
631207,Hostal Sol Y K,2,4.4,237,#138 of 888 Specialty lodging in Barcelona,120,375,,"C/Cervantes, 2-2-1, 08002 Barcelona Spain",+34 655 56 65 06,41.38108,2.177423,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d631207-Reviews-Hostal_Sol_Y_K-Barcelona_Catalonia.html
632056,Mellow Hostel Barcelona,2,2.3,193,#880 of 888 Specialty lodging in Barcelona,34,298,,"Calle Aguilar, 54, 08032 Barcelona Spain",+34 934 29 45 33,41.426006,2.168611,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d632056-Reviews-Mellow_Hostel_Barcelona-Barcelona_Catalonia.html
632057,Hostal HMB,,3.3,50,#179 of 313 B&Bs / Inns in Barcelona,,,,"Calle Francisco Giner, 5 100 meters from Diagonal & Paseo de Gracia Aves, 08012 Barcelona Spain",+34 933 68 20 13,41.39847,2.15981,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d632057-Reviews-Hostal_HMB-Barcelona_Catalonia.html
633093,AAE Annex,,2.3,16,#843 of 888 Specialty lodging in Barcelona,,,,"8-10 Jaime 1, Barcelona Spain",,41.37409,2.1775,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d633093-Reviews-AAE_Annex-Barcelona_Catalonia.html
633539,ICON BCN,4,4.8,1377,#12 of 521 hotels in Barcelona,212,673,$213,"Carrer de Roger de Llúria, 21, 08010 Barcelona Spain",+34 618 91 47 78,41.391003,2.171454,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d633539-Reviews-ICON_BCN-Barcelona_Catalonia.html
